id,name,season,team,mp,ws,ws48
novakst01,Steve Novak,2017,MIL,22,0.0,-0.075
joneste01,Terrence Jones,2017,MIL,6,0.0,-0.312
toupaax01,Axel Toupane,2017,MIL,6,0.0,-0.191
middlkh01,Khris Middleton,2016,MIL,2852,6.1,.103
antetgi01,Giannis Antetokounmpo,2016,MIL,2823,7.1,.121
parkeja01,Jabari Parker,2016,MIL,2408,3.6,.072
monrogr01,Greg Monroe,2016,MIL,2314,7.5,.155
cartemi01,Michael Carter-Williams,2016,MIL,1649,1.2,.035
bayleje01,Jerryd Bayless,2016,MIL,1505,2.4,.075
mayooj01,O.J. Mayo,2016,MIL,1090,-0.1,-0.005
vaughra01,Rashad Vaughn,2016,MIL,1001,-0.8,-0.036
hensojo01,John Henson,2016,MIL,960,2.3,.117
plumlmi01,Miles Plumlee,2016,MIL,870,2.2,.124
obryajo01,Johnny O'Bryant,2016,MIL,857,0.3,.014
ennisty01,Tyler Ennis,2016,MIL,654,0.4,.030
vasqugr01,Greivis Vasquez,2016,MIL,460,-0.3,-0.033
copelch01,Chris Copeland,2016,MIL,156,-0.1,-0.017
inglida01,Damien Inglis,2016,MIL,156,-0.1,-0.024
cunnija01,Jared Cunningham,2016,MIL,55,0.0,-0.012
novakst01,Steve Novak,2016,MIL,20,0.0,.050
antetgi01,Giannis Antetokounmpo,2015,MIL,2541,6.2,.117
middlkh01,Khris Middleton,2015,MIL,2378,6.7,.135
pachuza01,Zaza Pachulia,2015,MIL,1730,4.2,.116
bayleje01,Jerryd Bayless,2015,MIL,1717,2.4,.066
dudleja01,Jared Dudley,2015,MIL,1717,4.1,.116
mayooj01,O.J. Mayo,2015,MIL,1697,2.8,.079
knighbr03,Brandon Knight,2015,MIL,1688,4.4,.124
ilyaser01,Ersan Ilyasova,2015,MIL,1319,4.0,.146
hensojo01,John Henson,2015,MIL,1228,3.6,.142
cartemi01,Michael Carter-Williams,2015,MIL,758,1.3,.080
parkeja01,Jabari Parker,2015,MIL,738,1.3,.088
sandela01,Larry Sanders,2015,MIL,586,1.6,.132
marshke01,Kendall Marshall,2015,MIL,417,0.8,.088
obryajo01,Johnny O'Bryant,2015,MIL,368,-0.5,-0.063
ennisty01,Tyler Ennis,2015,MIL,353,-0.3,-0.046
plumlmi01,Miles Plumlee,2015,MIL,189,0.4,.107
woltena01,Nate Wolters,2015,MIL,142,0.1,.018
gutiejo01,Jorge Gutierrez,2015,MIL,131,0.3,.098
johnsch04,Chris Johnson,2015,MIL,128,0.3,.102
martike01,Kenyon Martin,2015,MIL,104,0.2,.086
middlkh01,Khris Middleton,2014,MIL,2460,2.7,.053
knighbr03,Brandon Knight,2014,MIL,2400,2.8,.055
antetgi01,Giannis Antetokounmpo,2014,MIL,1897,1.2,.031
hensojo01,John Henson,2014,MIL,1856,3.3,.084
ilyaser01,Ersan Ilyasova,2014,MIL,1478,1.6,.053
mayooj01,O.J. Mayo,2014,MIL,1346,0.1,.002
pachuza01,Zaza Pachulia,2014,MIL,1325,1.7,.060
woltena01,Nate Wolters,2014,MIL,1309,1.2,.043
sessira01,Ramon Sessions,2014,MIL,909,2.3,.121
butleca01,Caron Butler,2014,MIL,821,0.2,.014
udohek01,Ekpe Udoh,2014,MIL,804,0.0,.000
ridnolu01,Luke Ridnour,2014,MIL,763,-0.1,-0.008
adrieje01,Jeff Adrien,2014,MIL,705,1.8,.121
nealga01,Gary Neal,2014,MIL,607,-0.2,-0.012
sandela01,Larry Sanders,2014,MIL,584,0.7,.057
radulmi01,Miroslav Raduljica,2014,MIL,465,1.1,.112
wrighch01,Chris Wright,2014,MIL,126,0.3,.102
stephdj01,D.J. Stephens,2014,MIL,15,0.0,.067
mitchto03,Tony Mitchell,2014,MIL,10,0.1,.242
ellismo01,Monta Ellis,2013,MIL,3076,4.6,.071
jennibr01,Brandon Jennings,2013,MIL,2897,5.8,.096
ilyaser01,Ersan Ilyasova,2013,MIL,2012,6.7,.159
dunlemi02,Mike Dunleavy,2013,MIL,1943,4.4,.109
sandela01,Larry Sanders,2013,MIL,1937,6.0,.149
mbahalu01,Luc Mbah a Moute,2013,MIL,1326,0.5,.017
udohek01,Ekpe Udoh,2013,MIL,1312,2.7,.098
daniema01,Marquis Daniels,2013,MIL,1085,0.5,.023
hensojo01,John Henson,2013,MIL,827,1.9,.109
redicjj01,J.J. Redick,2013,MIL,804,1.3,.078
dalemsa01,Samuel Dalembert,2013,MIL,765,2.2,.137
udrihbe01,Beno Udrih,2013,MIL,719,1.1,.070
harrito02,Tobias Harris,2013,MIL,325,0.5,.080
lambdo01,Doron Lamb,2013,MIL,280,-0.4,-0.076
ayongu01,Gustavo Ayon,2013,MIL,163,0.4,.132
goodedr01,Drew Gooden,2013,MIL,151,-0.1,-0.034
smithis01,Ish Smith,2013,MIL,138,0.1,.049
przybjo01,Joel Przybilla,2013,MIL,68,0.0,-0.005
jennibr01,Brandon Jennings,2012,MIL,2331,5.5,.114
ilyaser01,Ersan Ilyasova,2012,MIL,1655,6.4,.185
delfica01,Carlos Delfino,2012,MIL,1537,2.4,.075
goodedr01,Drew Gooden,2012,MIL,1469,3.6,.116
dunlemi02,Mike Dunleavy,2012,MIL,1445,4.4,.146
livinsh01,Shaun Livingston,2012,MIL,1092,1.3,.055
udrihbe01,Beno Udrih,2012,MIL,1080,1.4,.061
mbahalu01,Luc Mbah a Moute,2012,MIL,1009,2.4,.112
ellismo01,Monta Ellis,2012,MIL,755,1.1,.067
jacksst02,Stephen Jackson,2012,MIL,712,-0.3,-0.019
sandela01,Larry Sanders,2012,MIL,643,1.0,.072
leuerjo01,Jon Leuer,2012,MIL,555,1.4,.122
harrito02,Tobias Harris,2012,MIL,479,0.9,.087
udohek01,Ekpe Udoh,2012,MIL,463,1.1,.119
bogutan01,Andrew Bogut,2012,MIL,364,0.5,.062
brockjo01,Jon Brockman,2012,MIL,239,0.1,.023
hobsoda01,Darington Hobson,2012,MIL,39,-0.2,-0.225
salmojo01,John Salmons,2011,MIL,2554,4.3,.081
bogutan01,Andrew Bogut,2011,MIL,2297,5.4,.112
jennibr01,Brandon Jennings,2011,MIL,2169,3.9,.086
mbahalu01,Luc Mbah a Moute,2011,MIL,2093,4.8,.109
doolike01,Keyon Dooling,2011,MIL,1757,2.9,.080
delfica01,Carlos Delfino,2011,MIL,1590,3.5,.105
ilyaser01,Ersan Ilyasova,2011,MIL,1505,3.8,.121
maggeco01,Corey Maggette,2011,MIL,1401,3.4,.115
douglch01,Chris Douglas-Roberts,2011,MIL,884,1.6,.088
sandela01,Larry Sanders,2011,MIL,872,1.0,.057
boykiea01,Earl Boykins,2011,MIL,862,2.3,.125
goodedr01,Drew Gooden,2011,MIL,860,1.8,.101
brockjo01,Jon Brockman,2011,MIL,677,1.9,.132
reddmi01,Michael Redd,2011,MIL,134,0.1,.048
barroea01,Earl Barron,2011,MIL,85,0.2,.130
templga01,Garrett Temple,2011,MIL,83,0.0,-0.019
skinnbr01,Brian Skinner,2011,MIL,6,0.0,.023
jennibr01,Brandon Jennings,2010,MIL,2671,4.2,.075
delfica01,Carlos Delfino,2010,MIL,2279,4.8,.101
bogutan01,Andrew Bogut,2010,MIL,2229,7.5,.161
ilyaser01,Ersan Ilyasova,2010,MIL,1898,5.8,.146
mbahalu01,Luc Mbah a Moute,2010,MIL,1866,4.7,.122
ridnolu01,Luke Ridnour,2010,MIL,1759,6.2,.168
bellch01,Charlie Bell,2010,MIL,1611,2.0,.060
salmojo01,John Salmons,2010,MIL,1129,3.9,.165
thomaku01,Kurt Thomas,2010,MIL,1049,2.1,.095
warriha01,Hakim Warrick,2010,MIL,1024,2.5,.119
stackje01,Jerry Stackhouse,2010,MIL,855,0.9,.048
reddmi01,Michael Redd,2010,MIL,492,0.6,.059
meeksjo01,Jodie Meeks,2010,MIL,486,0.3,.029
gadzuda01,Dan Gadzuric,2010,MIL,314,0.5,.077
ukicro01,Roko Ukic,2010,MIL,97,0.2,.101
iveyro01,Royal Ivey,2010,MIL,90,0.0,.003
elsonfr01,Francisco Elson,2010,MIL,62,0.1,.044
brezepr01,Primoz Brezec,2010,MIL,59,0.1,.057
jacksda01,Darnell Jackson,2010,MIL,9,0.0,-0.227
jefferi01,Richard Jefferson,2009,MIL,2939,6.6,.109
sessira01,Ramon Sessions,2009,MIL,2173,5.6,.123
mbahalu01,Luc Mbah a Moute,2009,MIL,2114,4.0,.092
villach01,Charlie Villanueva,2009,MIL,2095,4.9,.112
ridnolu01,Luke Ridnour,2009,MIL,2033,3.4,.081
bellch01,Charlie Bell,2009,MIL,1783,2.2,.059
reddmi01,Michael Redd,2009,MIL,1203,3.2,.128
bogutan01,Andrew Bogut,2009,MIL,1124,2.6,.112
elsonfr01,Francisco Elson,2009,MIL,977,1.8,.089
gadzuda01,Dan Gadzuric,2009,MIL,941,1.8,.094
alexajo01,Joe Alexander,2009,MIL,716,0.4,.030
allenma01,Malik Allen,2009,MIL,579,0.3,.024
boganke01,Keith Bogans,2009,MIL,485,1.0,.101
luety01,Tyronn Lue,2009,MIL,392,0.6,.073
jonesda01,Damon Jones,2009,MIL,108,0.0,-0.007
croshau01,Austin Croshere,2009,MIL,77,0.2,.117
gilled01,Eddie Gill,2009,MIL,43,0.1,.155
bogutan01,Andrew Bogut,2008,MIL,2720,4.8,.085
reddmi01,Michael Redd,2008,MIL,2702,5.8,.104
willima01,Mo Williams,2008,MIL,2410,4.5,.091
villach01,Charlie Villanueva,2008,MIL,1829,1.7,.045
masonde01,Desmond Mason,2008,MIL,1702,1.5,.041
jianlyi01,Yi Jianlian,2008,MIL,1647,0.7,.022
bellch01,Charlie Bell,2008,MIL,1628,1.3,.038
simmobo01,Bobby Simmons,2008,MIL,1521,0.7,.022
iveyro01,Royal Ivey,2008,MIL,1437,0.5,.018
ruffimi01,Michael Ruffin,2008,MIL,632,1.2,.095
gadzuda01,Dan Gadzuric,2008,MIL,534,0.1,.006
sessira01,Ramon Sessions,2008,MIL,450,0.7,.077
voskuja01,Jake Voskuhl,2008,MIL,386,0.2,.025
storeaw01,Awvee Storey,2008,MIL,259,0.2,.031
bellch01,Charlie Bell,2007,MIL,2848,4.0,.068
patteru01,Ruben Patterson,2007,MIL,2508,5.4,.103
willima01,Mo Williams,2007,MIL,2472,3.2,.061
bogutan01,Andrew Bogut,2007,MIL,2258,4.0,.085
reddmi01,Michael Redd,2007,MIL,2036,6.1,.145
skinnbr01,Brian Skinner,2007,MIL,1523,1.1,.035
boykiea01,Earl Boykins,2007,MIL,1154,2.0,.083
villach01,Charlie Villanueva,2007,MIL,984,1.7,.085
ilyaser01,Ersan Ilyasova,2007,MIL,973,1.0,.051
gadzuda01,Dan Gadzuric,2007,MIL,840,0.8,.043
noelda01,David Noel,2007,MIL,792,0.4,.024
blakest01,Steve Blake,2007,MIL,583,-0.1,-0.008
greerly01,Lynn Greer,2007,MIL,432,0.7,.083
reineja01,Jared Reiner,2007,MIL,244,-0.1,-0.027
markoda01,Damir Markota,2007,MIL,170,-0.2,-0.070
hodgeju01,Julius Hodge,2007,MIL,28,0.0,.037
mccrach01,Chris McCray,2007,MIL,12,-0.1,-0.537
reddmi01,Michael Redd,2006,MIL,3130,10.8,.166
fordtj01,T.J. Ford,2006,MIL,2557,2.5,.047
simmobo01,Bobby Simmons,2006,MIL,2538,5.3,.101
magloja01,Jamaal Magloire,2006,MIL,2465,2.0,.039
bogutan01,Andrew Bogut,2006,MIL,2348,5.5,.113
willima01,Mo Williams,2006,MIL,1531,2.5,.079
bellch01,Charlie Bell,2006,MIL,1283,3.3,.123
kukocto01,Toni Kukoc,2006,MIL,1018,1.1,.053
smithjo02,Joe Smith,2006,MIL,887,2.3,.123
gadzuda01,Dan Gadzuric,2006,MIL,885,2.5,.134
welscji01,Jiri Welsch,2006,MIL,866,0.8,.043
jacksje01,Jermaine Jackson,2006,MIL,202,0.2,.047
johnser02,Ervin Johnson,2006,MIL,81,0.0,-0.010
gainere01,Reece Gaines,2006,MIL,54,0.0,.004
davisjo02,Josh Davis,2006,MIL,12,0.0,-0.089
masonde01,Desmond Mason,2005,MIL,2893,4.3,.071
reddmi01,Michael Redd,2005,MIL,2848,6.2,.105
smithjo02,Joe Smith,2005,MIL,2265,5.5,.116
willima01,Mo Williams,2005,MIL,2254,2.2,.046
gadzuda01,Dan Gadzuric,2005,MIL,1783,5.2,.140
pachuza01,Zaza Pachulia,2005,MIL,1397,2.9,.099
jamesmi01,Mike James,2005,MIL,1167,2.0,.084
kukocto01,Toni Kukoc,2005,MIL,1099,1.5,.066
stricer01,Erick Strickland,2005,MIL,1014,-0.3,-0.012
fizerma01,Marcus Fizer,2005,MIL,903,0.4,.023
vanhoke01,Keith Van Horn,2005,MIL,818,1.4,.084
goldwan01,Anthony Goldwire,2005,MIL,482,1.4,.143
gillke01,Kendall Gill,2005,MIL,284,0.5,.079
boothca01,Calvin Booth,2005,MIL,189,0.4,.096
hamilze01,Zendon Hamilton,2005,MIL,159,0.1,.038
santida01,Daniel Santiago,2005,MIL,105,0.0,.012
gainere01,Reece Gaines,2005,MIL,79,-0.2,-0.104
houseed01,Eddie House,2005,MIL,41,0.1,.104
reddmi01,Michael Redd,2004,MIL,3021,9.7,.154
masonde01,Desmond Mason,2004,MIL,2534,5.7,.107
smithjo02,Joe Smith,2004,MIL,2254,6.3,.134
jonesda01,Damon Jones,2004,MIL,2016,3.9,.093
skinnbr01,Brian Skinner,2004,MIL,1577,2.7,.083
kukocto01,Toni Kukoc,2004,MIL,1522,3.1,.096
fordtj01,T.J. Ford,2004,MIL,1472,0.7,.022
thomati01,Tim Thomas,2004,MIL,1343,2.2,.079
gadzuda01,Dan Gadzuric,2004,MIL,1260,3.7,.141
vanhoke01,Keith Van Horn,2004,MIL,766,2.4,.151
santida01,Daniel Santiago,2004,MIL,708,1.2,.083
stricer01,Erick Strickland,2004,MIL,571,0.8,.069
knighbr01,Brevin Knight,2004,MIL,420,1.1,.127
haislma01,Marcus Haislip,2004,MIL,263,0.6,.113
przybjo01,Joel Przybilla,2004,MIL,33,0.0,.016
langhda01,Dan Langhi,2004,MIL,20,0.0,-0.019
wiggian01,Andrew Wiggins,2017,MIN,3048,4.2,.066
townska01,Karl-Anthony Towns,2017,MIN,3030,12.7,.201
dienggo01,Gorgui Dieng,2017,MIN,2653,5.7,.103
rubiori01,Ricky Rubio,2017,MIN,2469,6.1,.119
lavinza01,Zach LaVine,2017,MIN,1749,3.0,.082
muhamsh01,Shabazz Muhammad,2017,MIN,1516,2.7,.086
dunnkr01,Kris Dunn,2017,MIN,1333,0.1,.004
bjeline01,Nemanja Bjelica,2017,MIN,1190,1.5,.059
rushbr01,Brandon Rush,2017,MIN,1030,0.4,.019
jonesty01,Tyus Jones,2017,MIN,774,1.5,.096
aldrico01,Cole Aldrich,2017,MIN,531,1.3,.116
casspom01,Omri Casspi,2017,MIN,222,0.1,.032
paynead01,Adreian Payne,2017,MIN,135,0.2,.086
stephla01,Lance Stephenson,2017,MIN,67,-0.1,-0.045
hilljo01,Jordan Hill,2017,MIN,47,0.0,-0.033
lucasjo02,John Lucas III,2017,MIN,11,0.0,-0.033
wiggian01,Andrew Wiggins,2016,MIN,2845,4.1,.069
townska01,Karl-Anthony Towns,2016,MIN,2627,8.3,.151
rubiori01,Ricky Rubio,2016,MIN,2323,5.8,.119
lavinza01,Zach LaVine,2016,MIN,2294,2.6,.054
dienggo01,Gorgui Dieng,2016,MIN,2220,5.9,.127
muhamsh01,Shabazz Muhammad,2016,MIN,1682,2.7,.077
princta01,Tayshaun Prince,2016,MIN,1462,0.4,.014
bjeline01,Nemanja Bjelica,2016,MIN,1075,1.9,.087
martike02,Kevin Martin,2016,MIN,834,0.8,.045
jonesty01,Tyus Jones,2016,MIN,573,0.3,.027
garneke01,Kevin Garnett,2016,MIN,556,1.1,.092
paynead01,Adreian Payne,2016,MIN,486,-0.5,-0.047
millean02,Andre Miller,2016,MIN,280,0.5,.088
rudezda01,Damjan Rudez,2016,MIN,277,0.1,.009
smithgr02,Greg Smith,2016,MIN,192,0.2,.045
pekovni01,Nikola Pekovic,2016,MIN,156,-0.1,-0.022
wiggian01,Andrew Wiggins,2015,MIN,2969,2.1,.034
dienggo01,Gorgui Dieng,2015,MIN,2193,4.9,.108
lavinza01,Zach LaVine,2015,MIN,1902,-0.7,-0.018
youngth01,Thaddeus Young,2015,MIN,1605,1.4,.043
martike02,Kevin Martin,2015,MIN,1302,1.9,.069
budinch01,Chase Budinger,2015,MIN,1286,1.3,.049
willima01,Mo Williams,2015,MIN,1149,0.7,.031
bennean01,Anthony Bennett,2015,MIN,894,0.3,.017
muhamsh01,Shabazz Muhammad,2015,MIN,866,2.0,.110
pekovni01,Nikola Pekovic,2015,MIN,815,1.2,.069
hummero01,Robbie Hummel,2015,MIN,742,0.8,.050
paynead01,Adreian Payne,2015,MIN,720,-0.5,-0.033
rubiori01,Ricky Rubio,2015,MIN,692,0.5,.033
breweco01,Corey Brewer,2015,MIN,680,0.4,.028
brownlo01,Lorenzo Brown,2015,MIN,549,0.3,.025
hamilju01,Justin Hamilton,2015,MIN,423,1.1,.125
nealga01,Gary Neal,2015,MIN,262,0.4,.080
adrieje01,Jeff Adrien,2015,MIN,215,0.4,.087
danietr01,Troy Daniels,2015,MIN,154,-0.1,-0.038
robingl02,Glenn Robinson,2015,MIN,108,0.0,.009
garneke01,Kevin Garnett,2015,MIN,98,0.3,.161
kilpase01,Sean Kilpatrick,2015,MIN,72,0.1,.033
onuakar01,Arinze Onuaku,2015,MIN,68,0.3,.197
radulmi01,Miroslav Raduljica,2015,MIN,23,0.0,-0.057
turiaro01,Ronny Turiaf,2015,MIN,19,0.0,.009
loveke01,Kevin Love,2014,MIN,2797,14.3,.245
rubiori01,Ricky Rubio,2014,MIN,2638,5.9,.107
breweco01,Corey Brewer,2014,MIN,2609,5.2,.095
martike02,Kevin Martin,2014,MIN,2177,5.3,.117
pekovni01,Nikola Pekovic,2014,MIN,1663,5.9,.169
cunnida01,Dante Cunningham,2014,MIN,1635,2.9,.085
bareajo01,J.J. Barea,2014,MIN,1471,0.7,.024
dienggo01,Gorgui Dieng,2014,MIN,818,2.2,.129
mbahalu01,Luc Mbah a Moute,2014,MIN,807,0.6,.035
budinch01,Chase Budinger,2014,MIN,751,0.9,.059
shvedal01,Alexey Shved,2014,MIN,664,0.2,.017
hummero01,Robbie Hummel,2014,MIN,655,1.1,.084
turiaro01,Ronny Turiaf,2014,MIN,606,1.5,.122
muhamsh01,Shabazz Muhammad,2014,MIN,290,0.3,.053
willide02,Derrick Williams,2014,MIN,162,0.0,.008
priceaj01,A.J. Price,2014,MIN,99,0.0,-0.012
jeffeot01,Othyus Jeffers,2014,MIN,13,0.0,-0.020
ridnolu01,Luke Ridnour,2013,MIN,2474,4.3,.084
kirilan01,Andrei Kirilenko,2013,MIN,2034,6.0,.142
cunnida01,Dante Cunningham,2013,MIN,2010,3.5,.084
pekovni01,Nikola Pekovic,2013,MIN,1959,6.7,.163
willide02,Derrick Williams,2013,MIN,1916,3.0,.076
shvedal01,Alexey Shved,2013,MIN,1840,0.8,.020
bareajo01,J.J. Barea,2013,MIN,1713,1.9,.053
rubiori01,Ricky Rubio,2013,MIN,1691,3.0,.085
stiemgr01,Greg Stiemsma,2013,MIN,1209,1.7,.069
gelabmi01,Mickael Gelabale,2013,MIN,644,1.5,.114
loveke01,Kevin Love,2013,MIN,618,1.1,.084
budinch01,Chase Budinger,2013,MIN,508,0.7,.066
leema01,Malcolm Lee,2013,MIN,289,0.4,.059
johnsch03,Chris Johnson,2013,MIN,284,1.0,.176
howarjo01,Josh Howard,2013,MIN,207,0.0,.009
amundlo01,Lou Amundson,2013,MIN,161,-0.1,-0.038
roybr01,Brandon Roy,2013,MIN,122,0.0,-0.017
haywala01,Lazar Hayward,2013,MIN,31,0.1,.087
conrowi01,Will Conroy,2013,MIN,20,-0.2,-0.433
loveke01,Kevin Love,2012,MIN,2145,10.0,.223
ridnolu01,Luke Ridnour,2012,MIN,1750,3.3,.090
johnswe01,Wesley Johnson,2012,MIN,1469,0.6,.021
willide02,Derrick Williams,2012,MIN,1418,1.8,.059
rubiori01,Ricky Rubio,2012,MIN,1404,2.0,.070
pekovni01,Nikola Pekovic,2012,MIN,1264,4.5,.170
webstma02,Martell Webster,2012,MIN,1140,1.5,.064
beaslmi01,Michael Beasley,2012,MIN,1087,0.5,.022
bareajo01,J.J. Barea,2012,MIN,1032,1.2,.056
ellinwa01,Wayne Ellington,2012,MIN,973,0.8,.041
tollian01,Anthony Tolliver,2012,MIN,882,0.9,.049
randoan01,Anthony Randolph,2012,MIN,517,1.1,.099
milicda01,Darko Milicic,2012,MIN,472,0.0,.003
leema01,Malcolm Lee,2012,MIN,243,0.1,.024
millebr01,Brad Miller,2012,MIN,146,0.2,.060
loveke01,Kevin Love,2011,MIN,2611,11.4,.210
beaslmi01,Michael Beasley,2011,MIN,2361,1.7,.035
ridnolu01,Luke Ridnour,2011,MIN,2159,4.0,.089
johnswe01,Wesley Johnson,2011,MIN,2069,1.3,.030
milicda01,Darko Milicic,2011,MIN,1686,0.2,.007
breweco01,Corey Brewer,2011,MIN,1362,0.6,.023
tollian01,Anthony Tolliver,2011,MIN,1362,3.3,.115
ellinwa01,Wayne Ellington,2011,MIN,1181,0.3,.010
webstma02,Martell Webster,2011,MIN,1094,1.8,.077
flynnjo01,Jonny Flynn,2011,MIN,983,-1.3,-0.064
pekovni01,Nikola Pekovic,2011,MIN,887,0.6,.035
telfase01,Sebastian Telfair,2011,MIN,711,0.1,.008
randoan01,Anthony Randolph,2011,MIN,463,0.7,.069
haywala01,Lazar Hayward,2011,MIN,419,0.3,.035
koufoko01,Kosta Koufos,2011,MIN,336,0.0,-0.004
gainesu01,Sundiata Gaines,2011,MIN,65,-0.1,-0.102
agerma01,Maurice Ager,2011,MIN,29,0.0,-0.015
breweco01,Corey Brewer,2010,MIN,2482,1.0,.020
jeffeal01,Al Jefferson,2010,MIN,2463,4.6,.090
flynnjo01,Jonny Flynn,2010,MIN,2339,0.1,.002
gomesry01,Ryan Gomes,2010,MIN,2210,2.4,.052
sessira01,Ramon Sessions,2010,MIN,1732,1.1,.031
loveke01,Kevin Love,2010,MIN,1714,4.9,.138
wilkida02,Damien Wilkins,2010,MIN,1585,1.9,.056
ellinwa01,Wayne Ellington,2010,MIN,1384,0.4,.014
holliry01,Ryan Hollins,2010,MIN,1223,1.2,.048
pavloal01,Sasha Pavlovic,2010,MIN,877,-1.2,-0.063
milicda01,Darko Milicic,2010,MIN,614,0.6,.048
pecheol01,Oleksiy Pecherov,2010,MIN,447,0.1,.010
jawaina01,Nathan Jawai,2010,MIN,412,0.3,.031
cardibr01,Brian Cardinal,2010,MIN,267,0.4,.071
tuckeal02,Alando Tucker,2010,MIN,25,0.0,-0.047
hartja01,Jason Hart,2010,MIN,5,0.0,-0.028
gomesry01,Ryan Gomes,2009,MIN,2614,2.5,.046
foyera01,Randy Foye,2009,MIN,2494,3.1,.059
millemi01,Mike Miller,2009,MIN,2356,4.2,.086
telfase01,Sebastian Telfair,2009,MIN,2095,0.8,.019
loveke01,Kevin Love,2009,MIN,2048,5.3,.124
jeffeal01,Al Jefferson,2009,MIN,1836,4.9,.128
smithcr01,Craig Smith,2009,MIN,1460,3.1,.104
carnero01,Rodney Carney,2009,MIN,1199,1.5,.059
cardibr01,Brian Cardinal,2009,MIN,909,0.9,.045
ollieke01,Kevin Ollie,2009,MIN,850,1.2,.067
mccanra01,Rashad McCants,2009,MIN,636,-0.3,-0.024
collija04,Jason Collins,2009,MIN,422,-0.2,-0.018
breweco01,Corey Brewer,2009,MIN,307,0.3,.052
brownbo02,Bobby Brown,2009,MIN,256,0.1,.017
willish02,Shelden Williams,2009,MIN,207,0.4,.098
madsema01,Mark Madsen,2009,MIN,116,-0.1,-0.061
boothca01,Calvin Booth,2009,MIN,1,0.0,.475
jeffeal01,Al Jefferson,2008,MIN,2919,7.7,.127
gomesry01,Ryan Gomes,2008,MIN,2434,4.8,.096
jaricma01,Marko Jaric,2008,MIN,2189,2.4,.053
mccanra01,Rashad McCants,2008,MIN,2020,1.7,.040
telfase01,Sebastian Telfair,2008,MIN,1933,0.7,.018
breweco01,Corey Brewer,2008,MIN,1803,-0.2,-0.005
smithcr01,Craig Smith,2008,MIN,1547,3.5,.109
foyera01,Randy Foye,2008,MIN,1259,1.1,.042
walkean02,Antoine Walker,2008,MIN,892,0.1,.004
snydeki01,Kirk Snyder,2008,MIN,680,0.9,.063
richach01,Chris Richard,2008,MIN,556,0.4,.037
buckngr01,Greg Buckner,2008,MIN,520,0.1,.008
greenge01,Gerald Green,2008,MIN,358,-0.4,-0.058
doleami01,Michael Doleac,2008,MIN,257,0.0,.005
ratlith01,Theo Ratliff,2008,MIN,214,0.3,.067
madsema01,Mark Madsen,2008,MIN,151,-0.3,-0.102
davisri01,Ricky Davis,2007,MIN,3021,5.7,.091
garneke01,Kevin Garnett,2007,MIN,2995,10.7,.171
blounma01,Mark Blount,2007,MIN,2544,2.8,.052
hassetr01,Trenton Hassell,2007,MIN,2223,2.6,.056
jamesmi01,Mike James,2007,MIN,2069,2.8,.065
foyera01,Randy Foye,2007,MIN,1879,2.3,.058
jaricma01,Marko Jaric,2007,MIN,1555,1.5,.048
smithcr01,Craig Smith,2007,MIN,1537,3.9,.121
hudsotr01,Troy Hudson,2007,MIN,554,0.1,.005
mccanra01,Rashad McCants,2007,MIN,554,-0.3,-0.023
madsema01,Mark Madsen,2007,MIN,473,0.4,.042
reedju01,Justin Reed,2007,MIN,318,-0.2,-0.037
wrighbr02,Bracey Wright,2007,MIN,190,0.3,.077
griffed01,Eddie Griffin,2007,MIN,92,-0.2,-0.088
garneke01,Kevin Garnett,2006,MIN,2957,14.9,.242
hassetr01,Trenton Hassell,2006,MIN,2514,2.3,.044
jaricma01,Marko Jaric,2006,MIN,2102,2.3,.053
szczewa02,Wally Szczerbiak,2006,MIN,1555,4.6,.141
davisri01,Ricky Davis,2006,MIN,1460,2.1,.069
mccanra01,Rashad McCants,2006,MIN,1362,1.6,.058
griffed01,Eddie Griffin,2006,MIN,1359,1.5,.055
banksma01,Marcus Banks,2006,MIN,1228,2.1,.083
blounma01,Mark Blount,2006,MIN,1157,1.5,.063
hudsotr01,Troy Hudson,2006,MIN,800,0.7,.042
olowomi01,Michael Olowokandi,2006,MIN,752,0.4,.023
reedju01,Justin Reed,2006,MIN,706,0.7,.048
madsema01,Mark Madsen,2006,MIN,676,0.6,.043
cartean01,Anthony Carter,2006,MIN,589,0.6,.047
duprero01,Ronald Dupree,2006,MIN,265,0.3,.056
frahmri01,Richie Frahm,2006,MIN,225,0.3,.065
wrighbr02,Bracey Wright,2006,MIN,135,0.2,.054
tskitni01,Nikoloz Tskitishvili,2006,MIN,13,-0.1,-0.331
garneke01,Kevin Garnett,2005,MIN,3121,16.1,.248
szczewa02,Wally Szczerbiak,2005,MIN,2558,7.3,.136
sprewla01,Latrell Sprewell,2005,MIN,2450,1.9,.038
hassetr01,Trenton Hassell,2005,MIN,2068,2.7,.063
hudsotr01,Troy Hudson,2005,MIN,1729,1.3,.036
cassesa01,Sam Cassell,2005,MIN,1522,3.8,.119
griffed01,Eddie Griffin,2005,MIN,1492,3.2,.102
hoibefr01,Fred Hoiberg,2005,MIN,1272,5.2,.196
olowomi01,Michael Olowokandi,2005,MIN,1215,1.2,.048
cartean01,Anthony Carter,2005,MIN,742,0.5,.034
madsema01,Mark Madsen,2005,MIN,601,0.8,.065
thomajo02,John Thomas,2005,MIN,521,0.9,.083
johnser02,Ervin Johnson,2005,MIN,410,0.8,.091
ebind01,Ndudi Ebi,2005,MIN,54,0.1,.116
