id,name,season,team,mp_old,mp,ws_old,ws,ws_max,ws48_old,ws48
jacksst02,Stephen Jackson,2009,GSW,2855,2339,4.6,2.2,4.6,0.077,0.045
jacksst02,Stephen Jackson,2010,CHO,2339,3129,2.2,5.0,4.6,0.045,0.07761744966442953
jacksst02,Stephen Jackson,2011,CHO,3129,2405,5.0,1.9,5.0,0.07761744966442953,0.039
jacksst02,Stephen Jackson,2012,MIL,2405,1212,1.9,0.6000000000000001,5.0,0.039,0.024316831683168318
jacksst02,Stephen Jackson,2013,SAS,1212,1075,0.6000000000000001,0.3,5.0,0.024316831683168318,0.013
jacksst02,Stephen Jackson,2014,LAC,1075,107,0.3,-0.2,5.0,0.013,-0.099
mcculch01,Chris McCullough,2017,BRK,362,80,0.3,0.1,0.3,0.043,0.072
thomake01,Kenny Thomas,2005,PHI,2699,2167,6.6,4.3,6.6,0.118,0.09530641439778495
thomake01,Kenny Thomas,2006,SAC,2167,2293,4.3,5.5,6.6,0.09530641439778495,0.115
thomake01,Kenny Thomas,2007,SAC,2293,1412,5.5,1.2,6.6,0.115,0.041
thomake01,Kenny Thomas,2008,SAC,1412,281,1.2,-0.3,6.6,0.041,-0.047
thomake01,Kenny Thomas,2009,SAC,281,62,-0.3,0.1,6.6,-0.047,0.056
thomake01,Kenny Thomas,2010,SAC,62,313,0.1,0.4,6.6,0.056,0.059
bazemke01,Kent Bazemore,2016,ATL,1324,2083,1.6,4.1,1.6,0.057,0.094
bazemke01,Kent Bazemore,2017,ATL,2083,1963,4.1,2.1,4.1,0.094,0.052
bazemke01,Kent Bazemore,2014,GSW,267,911,0.1,0.2,0.1,0.014,0.010466520307354557
bazemke01,Kent Bazemore,2015,ATL,911,1324,0.2,1.6,0.2,0.010466520307354557,0.057
fizerma01,Marcus Fizer,2005,MIL,738,903,0.5,0.4,0.5,0.033,0.023
fizerma01,Marcus Fizer,2006,NOP,903,39,0.4,0.0,0.5,0.023,0.056
huntebr01,Brandon Hunter,2005,ORL,406,224,0.6,0.2,0.6,0.066,0.036
nachbbo01,Bostjan Nachbar,2008,BRK,1532,1660,4.1,2.2,4.1,0.128,0.064
nachbbo01,Bostjan Nachbar,2005,HOU,516,1341,0.8,1.7,0.8,0.071,0.06049888143176733
nachbbo01,Bostjan Nachbar,2006,BRK,1341,502,1.7,0.0,1.7,0.06049888143176733,0.004705179282868526
nachbbo01,Bostjan Nachbar,2007,BRK,502,1532,0.0,4.1,1.7,0.004705179282868526,0.128
boothca01,Calvin Booth,2005,DAL,1206,451,2.2,1.0,2.2,0.088,0.10180931263858092
boothca01,Calvin Booth,2006,WAS,451,250,1.0,0.4,2.2,0.10180931263858092,0.07
boothca01,Calvin Booth,2007,WAS,250,380,0.4,0.6,2.2,0.07,0.072
boothca01,Calvin Booth,2008,PHI,380,204,0.6,0.3,2.2,0.072,0.065
boothca01,Calvin Booth,2009,MIN,204,56,0.3,0.1,2.2,0.065,0.10571428571428572
harrijo01,Joe Harris,2016,CLE,493,15,0.2,0.0,0.2,0.018,-0.032
harrijo01,Joe Harris,2017,BRK,15,1138,0.0,0.8,0.2,-0.032,0.032
sandela01,Larry Sanders,2012,MIL,872,643,1.0,1.0,1.0,0.057,0.072
sandela01,Larry Sanders,2013,MIL,643,1937,1.0,6.0,1.0,0.072,0.149
sandela01,Larry Sanders,2014,MIL,1937,584,6.0,0.7,6.0,0.149,0.057
sandela01,Larry Sanders,2015,MIL,584,586,0.7,1.6,6.0,0.057,0.132
paytoel01,Elfrid Payton,2016,ORL,2489,2145,2.3,2.2,2.3,0.044,0.05
paytoel01,Elfrid Payton,2017,ORL,2145,2412,2.2,4.4,2.3,0.05,0.088
mutomdi01,Dikembe Mutombo,2005,HOU,1494,1212,3.8,4.7,3.8,0.122,0.186
mutomdi01,Dikembe Mutombo,2006,HOU,1212,955,4.7,3.1,4.7,0.186,0.156
mutomdi01,Dikembe Mutombo,2007,HOU,955,1289,3.1,5.2,4.7,0.156,0.192
mutomdi01,Dikembe Mutombo,2008,HOU,1289,619,5.2,2.3,5.2,0.192,0.178
mutomdi01,Dikembe Mutombo,2009,HOU,619,96,2.3,0.2,5.2,0.178,0.088
ukicro01,Roko Ukic,2010,MIL,890,97,-0.4,0.2,-0.4,-0.019,0.101
meeksjo01,Jodie Meeks,2016,DET,1462,43,3.1,0.1,5.1,0.103,0.107
meeksjo01,Jodie Meeks,2017,ORL,43,738,0.1,1.1,5.1,0.107,0.073
meeksjo01,Jodie Meeks,2011,PHI,719,2062,0.8999999999999999,5.1,0.8999999999999999,0.05978581363004173,0.12
meeksjo01,Jodie Meeks,2012,PHI,2062,1644,5.1,4.1,5.1,0.12,0.12
meeksjo01,Jodie Meeks,2013,LAL,1644,1663,4.1,3.0,5.1,0.12,0.085
meeksjo01,Jodie Meeks,2014,LAL,1663,2556,3.0,4.5,5.1,0.085,0.084
meeksjo01,Jodie Meeks,2015,DET,2556,1462,4.5,3.1,5.1,0.084,0.103
tylerje01,Jeremy Tyler,2013,ATL,568,68,-0.2,-0.1,-0.2,-0.014,-0.04939705882352941
tylerje01,Jeremy Tyler,2014,NYK,68,398,-0.1,0.5,-0.1,-0.04939705882352941,0.064
denglu01,Luol Deng,2016,MIA,2421,2394,5.4,6.4,11.3,0.106,0.128
denglu01,Luol Deng,2017,LAL,2394,1486,6.4,0.9,11.3,0.128,0.029
denglu01,Luol Deng,2006,CHI,1663,2604,3.0,6.5,3.0,0.086,0.12
denglu01,Luol Deng,2007,CHI,2604,3071,6.5,11.3,6.5,0.12,0.176
denglu01,Luol Deng,2008,CHI,3071,2128,11.3,4.4,11.3,0.176,0.098
denglu01,Luol Deng,2009,CHI,2128,1665,4.4,3.0,11.3,0.098,0.085
denglu01,Luol Deng,2010,CHI,1665,2651,3.0,5.9,11.3,0.085,0.106
denglu01,Luol Deng,2011,CHI,2651,3208,5.9,9.9,11.3,0.106,0.149
denglu01,Luol Deng,2012,CHI,3208,2129,9.9,5.8,11.3,0.149,0.132
denglu01,Luol Deng,2013,CHI,2129,2903,5.8,6.3,11.3,0.132,0.105
denglu01,Luol Deng,2014,CHI,2903,2213,6.3,4.6,11.3,0.105,0.09837370085856305
denglu01,Luol Deng,2015,MIA,2213,2421,4.6,5.4,11.3,0.09837370085856305,0.106
jamesbe01,Bernard James,2014,DAL,457,146,1.2,0.1,1.2,0.125,0.04
jamesbe01,Bernard James,2015,DAL,146,158,0.1,0.5,1.2,0.04,0.165
russebr01,Bryon Russell,2005,DEN,945,1026,2.2,2.6,2.2,0.111,0.121
russebr01,Bryon Russell,2006,DEN,1026,3,2.6,0.0,2.6,0.121,0.194
roberan02,Anthony Roberson,2007,GSW,88,227,0.2,0.1,0.2,0.088,0.031
jawaina01,Nathan Jawai,2010,MIN,19,412,-0.1,0.3,-0.1,-0.233,0.031
kiddja01,Jason Kidd,2005,BRK,2450,2435,7.2,7.2,7.2,0.141,0.143
kiddja01,Jason Kidd,2006,BRK,2435,2975,7.2,10.1,7.2,0.143,0.163
kiddja01,Jason Kidd,2007,BRK,2975,2933,10.1,9.3,10.1,0.163,0.152
kiddja01,Jason Kidd,2008,BRK,2933,2906,9.3,5.8,10.1,0.152,0.09635478320715761
kiddja01,Jason Kidd,2009,DAL,2906,2886,5.8,8.5,10.1,0.09635478320715761,0.141
kiddja01,Jason Kidd,2010,DAL,2886,2881,8.5,8.9,10.1,0.141,0.148
kiddja01,Jason Kidd,2011,DAL,2881,2653,8.9,6.4,10.1,0.148,0.116
kiddja01,Jason Kidd,2012,DAL,2653,1379,6.4,3.0,10.1,0.116,0.104
kiddja01,Jason Kidd,2013,NYK,1379,2043,3.0,5.4,10.1,0.104,0.128
balkmre01,Renaldo Balkman,2008,NYK,1064,952,2.8,1.3,2.8,0.125,0.065
balkmre01,Renaldo Balkman,2009,DEN,952,780,1.3,2.6,2.8,0.065,0.162
balkmre01,Renaldo Balkman,2010,DEN,780,91,2.6,0.0,2.8,0.162,-0.001
balkmre01,Renaldo Balkman,2011,DEN,91,62,0.0,0.2,2.8,-0.001,0.11464516129032257
balkmre01,Renaldo Balkman,2012,NYK,62,115,0.2,0.3,2.8,0.11464516129032257,0.142
delfica01,Carlos Delfino,2006,DET,459,726,0.5,1.0,0.5,0.048,0.067
delfica01,Carlos Delfino,2007,DET,726,1372,1.0,2.9,1.0,0.067,0.101
delfica01,Carlos Delfino,2008,TOR,1372,1928,2.9,4.0,2.9,0.101,0.1
delfica01,Carlos Delfino,2011,MIL,2279,1590,4.8,3.5,4.8,0.101,0.105
delfica01,Carlos Delfino,2012,MIL,1590,1537,3.5,2.4,4.8,0.105,0.075
delfica01,Carlos Delfino,2013,HOU,1537,1689,2.4,3.5,4.8,0.075,0.101
harpeju01,Justin Harper,2017,PHI,35,31,0.0,-0.1,0.0,0.039,-0.103
lylestr01,Trey Lyles,2017,UTA,1382,1158,2.3,0.8,2.3,0.079,0.031
morriad01,Adam Morrison,2010,LAL,711,241,0.1,0.0,0.1,0.000967651195499297,0.009
ilyaser01,Ersan Ilyasova,2016,DET,1319,1881,4.0,4.4,6.7,0.146,0.11242583732057417
ilyaser01,Ersan Ilyasova,2017,ATL,1881,2142,4.4,4.0,6.7,0.11242583732057417,0.09111951447245564
ilyaser01,Ersan Ilyasova,2011,MIL,1898,1505,5.8,3.8,5.8,0.146,0.121
ilyaser01,Ersan Ilyasova,2012,MIL,1505,1655,3.8,6.4,5.8,0.121,0.185
ilyaser01,Ersan Ilyasova,2013,MIL,1655,2012,6.4,6.7,6.4,0.185,0.159
ilyaser01,Ersan Ilyasova,2014,MIL,2012,1478,6.7,1.6,6.7,0.159,0.053
ilyaser01,Ersan Ilyasova,2015,MIL,1478,1319,1.6,4.0,6.7,0.053,0.146
divacvl01,Vlade Divac,2005,LAL,2317,130,5.3,0.0,5.3,0.11,0.013
richaqu01,Quentin Richardson,2005,PHO,2338,2839,2.4,5.8,2.4,0.05,0.098
richaqu01,Quentin Richardson,2006,NYK,2839,1442,5.8,0.7,5.8,0.098,0.023
richaqu01,Quentin Richardson,2007,NYK,1442,1621,0.7,3.5,5.8,0.023,0.104
richaqu01,Quentin Richardson,2008,NYK,1621,1841,3.5,0.3,5.8,0.104,0.008
richaqu01,Quentin Richardson,2009,NYK,1841,1894,0.3,2.1,5.8,0.008,0.054
richaqu01,Quentin Richardson,2010,MIA,1894,2082,2.1,5.8,5.8,0.054,0.133
richaqu01,Quentin Richardson,2011,ORL,2082,955,5.8,1.3,5.8,0.133,0.067
richaqu01,Quentin Richardson,2012,ORL,955,866,1.3,1.3,5.8,0.067,0.07
richaqu01,Quentin Richardson,2013,NYK,866,29,1.3,-0.1,5.8,0.07,-0.181
eyengch01,Christian Eyenga,2012,CLE,947,102,-0.3,-0.2,-0.3,-0.016,-0.061088235294117645
barryjo01,Jon Barry,2005,ATL,1101,1505,2.8,3.9000000000000004,2.8,0.122,0.12463122923588038
barryjo01,Jon Barry,2006,HOU,1505,342,3.9000000000000004,0.4,3.9000000000000004,0.12463122923588038,0.055
singlja01,James Singleton,2010,DAL,884,977,3.0,1.1,3.0,0.163,0.0566243602865916
singlja01,James Singleton,2007,LAC,753,376,2.3,0.7,2.3,0.147,0.083
tinslja01,Jamaal Tinsley,2005,IND,1378,1301,4.4,2.8,4.4,0.154,0.102
tinslja01,Jamaal Tinsley,2006,IND,1301,1122,2.8,0.7,4.4,0.102,0.031
tinslja01,Jamaal Tinsley,2007,IND,1122,2243,0.7,2.8,4.4,0.031,0.06
tinslja01,Jamaal Tinsley,2008,IND,2243,1293,2.8,0.8,4.4,0.06,0.028
tinslja01,Jamaal Tinsley,2013,UTA,507,1221,0.1,0.9,4.4,0.006,0.035
tinslja01,Jamaal Tinsley,2014,UTA,1221,110,0.9,-0.3,4.4,0.035,-0.122
noguelu01,Lucas Nogueira,2016,TOR,23,225,0.0,0.7,0.0,-0.071,0.154
noguelu01,Lucas Nogueira,2017,TOR,225,1088,0.7,3.7,0.7,0.154,0.164
pruitga01,Gabe Pruitt,2009,BOS,95,366,0.1,0.4,0.1,0.028,0.047
simshe01,Henry Sims,2016,BRK,1399,263,2.1,0.4,2.1,0.072,0.079
simshe01,Henry Sims,2014,CLE,5,875,0.0,2.1,0.0,0.061,0.11475199999999998
simshe01,Henry Sims,2015,PHI,875,1399,2.1,2.1,2.1,0.11475199999999998,0.072
ortonda01,Daniel Orton,2013,OKC,187,104,0.5,0.3,0.5,0.129,0.135
ortonda01,Daniel Orton,2014,PHI,104,251,0.3,0.3,0.5,0.135,0.049
johnsar02,Armon Johnson,2012,BRK,277,124,-0.3,0.1,-0.3,-0.044,0.05063709677419355
haranlu01,Luke Harangody,2012,CLE,640,231,0.7,0.2,0.7,0.0481921875,0.046
bargnan01,Andrea Bargnani,2016,BRK,785,634,0.9,0.2,4.2,0.058,0.013
bargnan01,Andrea Bargnani,2008,TOR,1629,1861,1.9,1.4,1.9,0.057,0.036
bargnan01,Andrea Bargnani,2009,TOR,1861,2453,1.4,3.9,1.9,0.036,0.076
bargnan01,Andrea Bargnani,2010,TOR,2453,2799,3.9,4.2,3.9,0.076,0.072
bargnan01,Andrea Bargnani,2011,TOR,2799,2353,4.2,2.5,4.2,0.072,0.052
bargnan01,Andrea Bargnani,2012,TOR,2353,1032,2.5,2.2,4.2,0.052,0.104
bargnan01,Andrea Bargnani,2013,TOR,1032,1003,2.2,0.1,4.2,0.104,0.007
bargnan01,Andrea Bargnani,2014,NYK,1003,1257,0.1,1.5,4.2,0.007,0.058
bargnan01,Andrea Bargnani,2015,NYK,1257,785,1.5,0.9,4.2,0.058,0.058
colemde01,Derrick Coleman,2005,DET,843,50,0.8,-0.1,0.8,0.047,-0.049
hodgeju01,Julius Hodge,2007,DEN,33,65,-0.2,0.1,-0.2,-0.219,0.1149846153846154
mcgarmi01,Mitch McGary,2016,OKC,485,72,1.3,0.0,1.3,0.127,-0.018
cartemi01,Michael Carter-Williams,2016,MIL,2149,1649,0.8,1.2,1.3,0.017214053047929268,0.035
cartemi01,Michael Carter-Williams,2017,CHI,1649,846,1.2,0.2,1.3,0.035,0.013
cartemi01,Michael Carter-Williams,2015,MIL,2414,2149,1.3,0.8,1.3,0.026,0.017214053047929268
jefferi01,Richard Jefferson,2016,CLE,1244,1326,2.3,2.7,11.7,0.088,0.099
jefferi01,Richard Jefferson,2017,CLE,1326,1614,2.7,2.1,11.7,0.099,0.063
jefferi01,Richard Jefferson,2005,BRK,3133,1355,11.0,2.4,11.0,0.168,0.086
jefferi01,Richard Jefferson,2006,BRK,1355,3059,2.4,11.7,11.0,0.086,0.184
jefferi01,Richard Jefferson,2007,BRK,3059,1956,11.7,3.4,11.7,0.184,0.082
jefferi01,Richard Jefferson,2008,BRK,1956,3200,3.4,7.6,11.7,0.082,0.114
jefferi01,Richard Jefferson,2009,MIL,3200,2939,7.6,6.6,11.7,0.114,0.109
jefferi01,Richard Jefferson,2010,SAS,2939,2520,6.6,6.0,11.7,0.109,0.113
jefferi01,Richard Jefferson,2011,SAS,2520,2459,6.0,5.9,11.7,0.113,0.115
jefferi01,Richard Jefferson,2012,GSW,2459,1748,5.9,3.0999999999999996,11.7,0.115,0.0854004576659039
jefferi01,Richard Jefferson,2013,GSW,1748,568,3.0999999999999996,1.0,11.7,0.0854004576659039,0.081
jefferi01,Richard Jefferson,2014,UTA,568,2213,1.0,2.7,11.7,0.081,0.058
jefferi01,Richard Jefferson,2015,DAL,2213,1244,2.7,2.3,11.7,0.058,0.088
martica01,Cartier Martin,2010,GSW,266,390,0.4,0.0,0.4,0.07,0.010753846153846152
martica01,Cartier Martin,2011,WAS,390,542,0.0,0.8,0.4,0.010753846153846152,0.071
martica01,Cartier Martin,2012,WAS,542,391,0.8,0.7,0.8,0.071,0.09
martica01,Cartier Martin,2013,WAS,391,694,0.7,0.7,0.8,0.09,0.047
martica01,Cartier Martin,2014,ATL,694,870,0.7,1.3,0.8,0.047,0.07006896551724139
martica01,Cartier Martin,2015,DET,870,198,1.3,-0.2,1.3,0.07006896551724139,-0.053
cunnija01,Jared Cunningham,2016,CLE,89,410,0.0,0.1,0.1,-0.023,0.01397560975609756
cunnija01,Jared Cunningham,2014,ATL,26,80,0.0,0.1,0.0,0.033,0.074875
cunnija01,Jared Cunningham,2015,LAC,80,89,0.1,0.0,0.1,0.074875,-0.023
stephla01,Lance Stephenson,2016,LAC,1573,1372,-0.9,2.1,7.4,-0.026,0.07608746355685131
stephla01,Lance Stephenson,2017,IND,1372,361,2.1,0.0,7.4,0.07608746355685131,0.00815235457063712
stephla01,Lance Stephenson,2012,IND,115,442,-0.2,-0.3,-0.2,-0.093,-0.031
stephla01,Lance Stephenson,2013,IND,442,2278,-0.3,5.5,-0.2,-0.031,0.115
stephla01,Lance Stephenson,2014,IND,2278,2752,5.5,7.4,5.5,0.115,0.13
stephla01,Lance Stephenson,2015,CHO,2752,1573,7.4,-0.9,7.4,0.13,-0.026
humphry01,Ryan Humphrey,2005,MEM,11,317,0.0,0.1,0.0,-0.217,0.013
willial02,Alvin Williams,2007,LAC,10,10,-0.1,-0.1,2.1,-0.278,-0.309
johnser02,Ervin Johnson,2005,MIN,965,410,2.3,0.8,2.3,0.115,0.091
johnser02,Ervin Johnson,2006,MIL,410,81,0.8,0.0,2.3,0.091,-0.01
jerebjo01,Jonas Jerebko,2016,BOS,1230,1176,3.4,2.4,4.4,0.1347130081300813,0.097
jerebjo01,Jonas Jerebko,2017,BOS,1176,1232,2.4,2.1,4.4,0.097,0.08
jerebjo01,Jonas Jerebko,2013,DET,1468,892,3.3,2.0,4.4,0.108,0.107
jerebjo01,Jonas Jerebko,2014,DET,892,741,2.0,1.4,4.4,0.107,0.092
jerebjo01,Jonas Jerebko,2015,BOS,741,1230,1.4,3.4,4.4,0.092,0.1347130081300813
owensla01,Larry Owens,2012,BRK,143,75,0.2,0.1,0.2,0.08286013986013986,0.035
mournal01,Alonzo Mourning,2008,MIA,1572,389,3.5,0.8,4.8,0.107,0.098
mournal01,Alonzo Mourning,2005,BRK,215,702,0.6,1.2,0.6,0.14,0.0799074074074074
mournal01,Alonzo Mourning,2006,MIA,702,1302,1.2,4.8,1.2,0.0799074074074074,0.176
mournal01,Alonzo Mourning,2007,MIA,1302,1572,4.8,3.5,4.8,0.176,0.107
cleavma01,Mateen Cleaves,2005,OKC,92,65,0.0,0.0,0.0,-0.024,0.029
cleavma01,Mateen Cleaves,2006,OKC,65,230,0.0,0.0,0.0,0.029,-0.005
payneca01,Cameron Payne,2017,CHI,698,462,1.4,-0.4,1.4,0.093,-0.034744588744588745
millspa02,Patty Mills,2016,SAS,801,1662,1.4,4.8,5.6,0.087,0.139
millspa02,Patty Mills,2017,SAS,1662,1754,4.8,5.1,5.6,0.139,0.139
millspa02,Patty Mills,2011,POR,38,783,0.0,0.7,0.0,-0.036,0.044
millspa02,Patty Mills,2012,SAS,783,261,0.7,0.9,0.7,0.044,0.161
millspa02,Patty Mills,2013,SAS,261,656,0.9,1.5,0.9,0.161,0.109
millspa02,Patty Mills,2014,SAS,656,1527,1.5,5.6,1.5,0.109,0.175
millspa02,Patty Mills,2015,SAS,1527,801,5.6,1.4,5.6,0.175,0.087
lenarvo01,Voshon Lenard,2005,DEN,2233,54,4.0,0.1,4.0,0.086,0.082
lenarvo01,Voshon Lenard,2006,DEN,54,458,0.1,-0.1,4.0,0.082,-0.012292576419213976
carroma01,Matt Carroll,2005,CHO,70,430,-0.1,0.7,-0.1,-0.033,0.078
carroma01,Matt Carroll,2006,CHO,430,1275,0.7,2.6,0.7,0.078,0.097
carroma01,Matt Carroll,2007,CHO,1275,1878,2.6,4.6,2.6,0.097,0.117
carroma01,Matt Carroll,2008,CHO,1878,2016,4.6,3.0,4.6,0.117,0.071
carroma01,Matt Carroll,2009,CHO,2016,616,3.0,-0.1,4.6,0.071,-0.007660714285714288
carroma01,Matt Carroll,2010,DAL,616,121,-0.1,-0.1,4.6,-0.007660714285714288,-0.029
carroma01,Matt Carroll,2011,CHO,121,582,-0.1,0.8,4.6,-0.029,0.062
carroma01,Matt Carroll,2012,CHO,582,596,0.8,-0.6,4.6,0.062,-0.051
carroma01,Matt Carroll,2013,CHO,596,6,-0.6,0.0,4.6,-0.051,0.029
onealsh01,Shaquille O'Neal,2005,MIA,2464,2492,9.9,11.0,9.9,0.192,0.211
onealsh01,Shaquille O'Neal,2006,MIA,2492,1806,11.0,6.2,11.0,0.211,0.164
onealsh01,Shaquille O'Neal,2007,MIA,1806,1135,6.2,2.8,11.0,0.164,0.119
onealsh01,Shaquille O'Neal,2008,MIA,1135,1748,2.8,2.9,11.0,0.119,0.07783466819221968
onealsh01,Shaquille O'Neal,2009,PHO,1748,2252,2.9,7.8,11.0,0.07783466819221968,0.166
onealsh01,Shaquille O'Neal,2010,CLE,2252,1240,7.8,3.1,11.0,0.166,0.119
onealsh01,Shaquille O'Neal,2011,BOS,1240,752,3.1,2.7,11.0,0.119,0.174
afflaar01,Arron Afflalo,2016,NYK,2502,2371,2.6,2.7,6.2,0.049699440447641886,0.055
afflaar01,Arron Afflalo,2017,SAC,2371,1580,2.7,1.4,6.2,0.055,0.043
afflaar01,Arron Afflalo,2009,DET,970,1234,1.9,1.8,1.9,0.092,0.069
afflaar01,Arron Afflalo,2010,DEN,1234,2221,1.8,4.3,1.9,0.069,0.092
afflaar01,Arron Afflalo,2011,DEN,2221,2324,4.3,6.2,4.3,0.092,0.128
afflaar01,Arron Afflalo,2012,DEN,2324,2086,6.2,5.3,6.2,0.128,0.121
afflaar01,Arron Afflalo,2013,ORL,2086,2307,5.3,2.0,6.2,0.121,0.042
afflaar01,Arron Afflalo,2014,ORL,2307,2552,2.0,5.3,6.2,0.042,0.099
afflaar01,Arron Afflalo,2015,DEN,2552,2502,5.3,2.6,6.2,0.099,0.049699440447641886
thomati01,Tim Thomas,2005,NYK,2089,1940,4.0,2.2,4.0,0.09292723791287698,0.054
thomati01,Tim Thomas,2006,CHI,1940,666,2.2,0.9,4.0,0.054,0.0641951951951952
thomati01,Tim Thomas,2007,LAC,666,2054,0.9,3.9,4.0,0.0641951951951952,0.092
thomati01,Tim Thomas,2008,LAC,2054,1940,3.9,1.7,4.0,0.092,0.042
thomati01,Tim Thomas,2009,CHI,1940,1247,1.7,1.7,4.0,0.042,0.0655934242181235
thomati01,Tim Thomas,2010,DAL,1247,285,1.7,0.7,4.0,0.0655934242181235,0.12
parkeja01,Jabari Parker,2016,MIL,738,2408,1.3,3.6,1.3,0.088,0.072
parkeja01,Jabari Parker,2017,MIL,2408,1728,3.6,4.0,3.6,0.072,0.112
salmojo01,John Salmons,2005,PHI,1603,993,2.1,1.4,2.1,0.064,0.066
salmojo01,John Salmons,2006,PHI,993,2059,1.4,1.7,2.1,0.066,0.04
salmojo01,John Salmons,2007,SAC,2059,2135,1.7,3.6,2.1,0.04,0.081
salmojo01,John Salmons,2008,SAC,2135,2517,3.6,3.7,3.6,0.081,0.071
salmojo01,John Salmons,2009,CHI,2517,2959,3.7,5.6,3.7,0.071,0.09019702602230484
salmojo01,John Salmons,2010,CHI,2959,2824,5.6,7.1,5.6,0.09019702602230484,0.12118449008498584
salmojo01,John Salmons,2011,MIL,2824,2554,7.1,4.3,7.1,0.12118449008498584,0.081
salmojo01,John Salmons,2012,SAC,2554,1250,4.3,0.4,7.1,0.081,0.014
salmojo01,John Salmons,2013,SAC,1250,2278,0.4,1.6,7.1,0.014,0.034
salmojo01,John Salmons,2014,SAC,2278,1726,1.6,1.7,7.1,0.034,0.046070104287369636
salmojo01,John Salmons,2015,NOP,1726,270,1.7,0.1,7.1,0.046070104287369636,0.017
wilcoch01,Chris Wilcox,2005,LAC,1340,1005,2.6,1.3,2.6,0.094,0.064
wilcoch01,Chris Wilcox,2006,LAC,1005,1529,1.3,4.4,2.6,0.064,0.13839045127534336
wilcoch01,Chris Wilcox,2007,OKC,1529,2586,4.4,6.0,4.4,0.13839045127534336,0.112
wilcoch01,Chris Wilcox,2008,OKC,2586,1739,6.0,3.4,6.0,0.112,0.093
wilcoch01,Chris Wilcox,2009,NYK,1739,1049,3.4,1.1,6.0,0.093,0.048752144899904676
wilcoch01,Chris Wilcox,2010,DET,1049,441,1.1,0.2,6.0,0.048752144899904676,0.022
wilcoch01,Chris Wilcox,2011,DET,441,995,0.2,2.8,6.0,0.022,0.133
wilcoch01,Chris Wilcox,2012,BOS,995,481,2.8,1.3,6.0,0.133,0.132
wilcoch01,Chris Wilcox,2013,BOS,481,830,1.3,3.1,6.0,0.132,0.181
mccontj01,T.J. McConnell,2017,PHI,1606,2133,1.9,3.8,1.9,0.058,0.084
davisan02,Anthony Davis,2016,NOP,2455,2164,14.0,7.2,14.0,0.274,0.16
davisan02,Anthony Davis,2017,NOP,2164,2708,7.2,11.0,14.0,0.16,0.195
davisan02,Anthony Davis,2014,NOP,1846,2358,6.1,10.4,6.1,0.159,0.212
davisan02,Anthony Davis,2015,NOP,2358,2455,10.4,14.0,10.4,0.212,0.274
roziete01,Terry Rozier,2017,BOS,311,1263,-0.3,1.4,-0.3,-0.047,0.054
brookma01,MarShon Brooks,2013,BRK,1648,912,0.8,1.3,0.8,0.022,0.068
brookma01,MarShon Brooks,2014,BOS,912,316,1.3,0.3,1.3,0.068,0.06000632911392405
bennean01,Anthony Bennett,2016,TOR,894,84,0.3,0.1,0.3,0.017,0.054
bennean01,Anthony Bennett,2017,BRK,84,264,0.1,0.5,0.3,0.054,0.09
bennean01,Anthony Bennett,2015,MIN,663,894,-0.4,0.3,-0.4,-0.028,0.017
antetgi01,Giannis Antetokounmpo,2016,MIL,2541,2823,6.2,7.1,6.2,0.117,0.121
antetgi01,Giannis Antetokounmpo,2017,MIL,2823,2845,7.1,12.4,7.1,0.121,0.21
antetgi01,Giannis Antetokounmpo,2015,MIL,1897,2541,1.2,6.2,1.2,0.031,0.117
anderda03,David Andersen,2011,NOP,891,373,1.3,0.30000000000000004,1.3,0.07,0.032509383378016087
robingl01,Glenn Robinson,2005,SAS,1336,157,1.6,0.5,1.6,0.056,0.147
hairspj02,P.J. Hairston,2016,CHO,687,1313,0.3,0.6000000000000001,0.3,0.022,0.020294744859101294
aldrico01,Cole Aldrich,2016,LAC,976,800,2.2,3.5,2.2,0.107,0.209
aldrico01,Cole Aldrich,2017,MIN,800,531,3.5,1.3,3.5,0.209,0.116
aldrico01,Cole Aldrich,2012,OKC,142,173,0.2,0.6,0.2,0.066,0.176
aldrico01,Cole Aldrich,2013,HOU,173,388,0.6,0.6000000000000001,0.6,0.176,0.07002319587628865
aldrico01,Cole Aldrich,2014,NYK,388,330,0.6000000000000001,1.2,0.6000000000000001,0.07002319587628865,0.178
aldrico01,Cole Aldrich,2015,NYK,330,976,1.2,2.2,1.2,0.178,0.107
harrilu01,Lucious Harris,2005,CLE,1504,1128,2.5,1.3,2.5,0.081,0.055
canaais01,Isaiah Canaan,2016,PHI,938,1966,1.4,1.4,1.4,0.07247441364605543,0.035
canaais01,Isaiah Canaan,2017,CHI,1966,592,1.4,0.5,1.4,0.035,0.042
canaais01,Isaiah Canaan,2015,HOU,252,938,0.2,1.4,0.2,0.031,0.07247441364605543
howardw01,Dwight Howard,2016,HOU,1223,2280,3.6,6.6,14.4,0.14,0.138
howardw01,Dwight Howard,2017,ATL,2280,2199,6.6,8.3,14.4,0.138,0.181
howardw01,Dwight Howard,2006,ORL,2670,3021,7.3,8.6,7.3,0.131,0.137
howardw01,Dwight Howard,2007,ORL,3021,3023,8.6,9.7,8.6,0.137,0.154
howardw01,Dwight Howard,2008,ORL,3023,3088,9.7,12.9,9.7,0.154,0.2
howardw01,Dwight Howard,2009,ORL,3088,2821,12.9,13.8,12.9,0.2,0.234
